energy,s042,s043,s051,mean
2.500070000000000164e+03,1.137102000000000057e+00,1.036383000000000054e+00,1.160746000000000056e+00,1.111410333333333389e+00
2.500319999999999709e+03,1.014809000000000072e+00,1.202377999999999947e+00,1.170358999999999927e+00,1.129181999999999908e+00
2.500579999999999927e+03,1.319695000000000062e+00,1.185311999999999921e+00,1.136435000000000084e+00,1.213813999999999949e+00
2.500829999999999927e+03,1.164654000000000078e+00,1.138071000000000055e+00,1.096036000000000010e+00,1.132920333333333529e+00
2.501079999999999927e+03,1.226247000000000087e+00,1.148419999999999996e+00,1.290920999999999985e+00,1.221862666666666764e+00
2.501339999999999691e+03,1.085353000000000012e+00,1.119488000000000039e+00,1.178827000000000069e+00,1.127889333333333299e+00
2.501590000000000146e+03,1.112103000000000064e+00,1.055128999999999984e+00,1.117445000000000022e+00,1.094892333333333356e+00
2.501849999999999909e+03,1.067080999999999946e+00,1.096149999999999958e+00,1.099291999999999936e+00,1.087507666666666539e+00
2.502099999999999909e+03,9.658668000000000253e-01,1.197348999999999997e+00,1.032899000000000012e+00,1.065371599999999974e+00
2.502349999999999909e+03,1.059404999999999930e+00,1.122357999999999967e+00,1.050869999999999971e+00,1.077544333333333215e+00
2.502609999999999673e+03,1.070812000000000097e+00,9.842758999999999814e-01,1.008197000000000010e+00,1.021094966666666659e+00
2.502860000000000127e+03,1.022402000000000033e+00,9.792467999999999728e-01,9.948820000000000441e-01,9.988435999999999426e-01
2.503119999999999891e+03,1.042377000000000109e+00,1.208409999999999984e+00,1.080246999999999957e+00,1.110344666666666535e+00
2.503369999999999891e+03,9.622827000000000464e-01,1.037727999999999984e+00,1.106012999999999913e+00,1.035341233333333166e+00
2.503620000000000346e+03,1.223178000000000099e+00,8.799924999999999553e-01,9.994385999999999548e-01,1.034203033333333410e+00
2.503880000000000109e+03,1.048268999999999895e+00,9.288699000000000261e-01,9.858962000000000003e-01,9.876783666666666406e-01
2.504130000000000109e+03,9.920193000000000483e-01,8.599445000000000006e-01,9.995749999999999913e-01,9.505129333333334207e-01
2.504389999999999873e+03,8.837515000000000231e-01,1.102686999999999973e+00,9.986291000000000473e-01,9.950225333333332367e-01
2.504640000000000327e+03,7.589500000000000135e-01,8.511457000000000050e-01,8.588238999999999734e-01,8.229731999999999603e-01
2.504900000000000091e+03,9.745489000000000512e-01,1.087960000000000038e+00,9.517902999999999780e-01,1.004766400000000059e+00
2.505150000000000091e+03,9.135862999999999623e-01,1.033179000000000070e+00,8.216630000000000322e-01,9.228094333333333177e-01
2.505409999999999854e+03,9.995967000000000047e-01,7.820190000000000197e-01,8.783524999999999805e-01,8.866560666666667423e-01
2.505660000000000309e+03,1.132274000000000003e+00,9.482239000000000084e-01,1.016437000000000035e+00,1.032311633333333312e+00
2.505920000000000073e+03,9.600651000000000046e-01,8.678780000000000383e-01,8.510332000000000452e-01,8.929921000000001774e-01
2.506180000000000291e+03,9.535105999999999860e-01,1.006062999999999930e+00,1.039110999999999896e+00,9.995615333333333075e-01
2.506429999999999836e+03,8.866564000000000112e-01,8.500147999999999593e-01,9.811123000000000483e-01,9.059278333333332656e-01
2.506690000000000055e+03,1.089231999999999978e+00,8.278575999999999713e-01,9.048332999999999515e-01,9.406409666666665226e-01
2.506940000000000055e+03,9.233485000000000165e-01,9.405816999999999650e-01,9.658236999999999517e-01,9.432513000000000147e-01
2.507200000000000273e+03,9.532241999999999660e-01,8.946342999999999934e-01,8.935309999999999642e-01,9.137965000000000115e-01
2.507449999999999818e+03,8.977606000000000197e-01,9.405559999999999476e-01,9.634135999999999811e-01,9.339100666666665385e-01
2.507710000000000036e+03,8.943073999999999746e-01,8.694802000000000364e-01,9.015136000000000260e-01,8.884337333333333087e-01
2.507969999999999800e+03,8.958540000000000392e-01,7.589569999999999927e-01,9.171023000000000369e-01,8.573044333333333933e-01
2.508220000000000255e+03,8.350796000000000330e-01,8.963134999999999852e-01,8.919975999999999461e-01,8.744635666666665808e-01
2.508480000000000018e+03,9.082673999999999470e-01,9.255371999999999488e-01,8.940158000000000271e-01,9.092734666666665300e-01
2.508739999999999782e+03,9.795485999999999915e-01,1.042148999999999992e+00,8.256938999999999806e-01,9.491304999999999881e-01
2.508989999999999782e+03,8.101871999999999963e-01,8.813632999999999607e-01,8.929152999999999674e-01,8.614885999999999378e-01
2.509250000000000000e+03,8.577217000000000313e-01,8.386757999999999713e-01,9.755825999999999665e-01,8.906600333333333230e-01
2.509510000000000218e+03,9.178414000000000295e-01,7.738798999999999539e-01,9.118363000000000440e-01,8.678525333333334535e-01
2.509760000000000218e+03,8.066685999999999579e-01,7.973453999999999819e-01,8.640335000000000099e-01,8.226824999999999832e-01
2.510019999999999982e+03,6.759395000000000264e-01,8.942229999999999901e-01,8.015322999999999753e-01,7.905649333333332196e-01
2.510279999999999745e+03,6.909011000000000458e-01,1.007408000000000081e+00,9.170477000000000212e-01,8.717856000000000494e-01
2.510530000000000200e+03,9.094621000000000510e-01,9.146992999999999929e-01,9.466153000000000484e-01,9.235922333333332901e-01
2.510789999999999964e+03,8.418550000000000200e-01,1.012513999999999914e+00,7.792388999999999566e-01,8.778692999999999635e-01
2.511050000000000182e+03,7.325504000000000460e-01,7.406422999999999757e-01,7.913278000000000256e-01,7.548401666666667564e-01
2.511299999999999727e+03,8.223388000000000364e-01,9.558147000000000171e-01,7.110014999999999530e-01,8.297183333333334465e-01
2.511559999999999945e+03,1.029668999999999945e+00,9.137140999999999735e-01,7.328493000000000368e-01,8.920774666666666519e-01
2.511820000000000164e+03,9.583384999999999820e-01,7.406612000000000195e-01,8.619234000000000062e-01,8.536410333333334099e-01
2.512079999999999927e+03,8.394656000000000340e-01,8.688976000000000477e-01,8.944313999999999876e-01,8.675982000000000971e-01
2.512340000000000146e+03,8.795209000000000499e-01,8.793499000000000176e-01,7.900099999999999900e-01,8.496269333333333895e-01
2.512589999999999691e+03,8.821885000000000421e-01,8.457654000000000005e-01,8.546757000000000382e-01,8.608765333333333603e-01
2.512849999999999909e+03,9.586904000000000536e-01,7.323627000000000331e-01,8.110646999999999718e-01,8.340392666666666122e-01
2.513110000000000127e+03,8.563551000000000357e-01,8.754003000000000201e-01,8.911917999999999784e-01,8.743157333333333447e-01
2.513369999999999891e+03,7.966453999999999480e-01,7.126814999999999678e-01,7.536766999999999772e-01,7.543345333333334457e-01
2.513630000000000109e+03,8.258820000000000050e-01,8.315725000000000477e-01,8.447485999999999606e-01,8.340676999999999675e-01
2.513880000000000109e+03,9.231112000000000206e-01,8.341212999999999544e-01,7.971831000000000333e-01,8.514718666666666325e-01
2.514139999999999873e+03,8.962466999999999517e-01,7.942945000000000144e-01,7.625541999999999598e-01,8.176984666666666790e-01
2.514400000000000091e+03,9.322515000000000107e-01,9.035615999999999648e-01,7.501879000000000186e-01,8.620003333333333684e-01
2.514660000000000309e+03,7.600211999999999524e-01,8.939146000000000036e-01,7.933951000000000198e-01,8.157769666666666586e-01
2.514920000000000073e+03,9.178741000000000261e-01,8.975214999999999721e-01,8.808327000000000240e-01,8.987427666666666370e-01
2.515179999999999836e+03,8.173308999999999713e-01,9.114094000000000362e-01,8.233601000000000392e-01,8.507001333333333859e-01
2.515440000000000055e+03,9.461296999999999624e-01,1.000613999999999892e+00,7.417513999999999497e-01,8.961650333333333052e-01
2.515699999999999818e+03,8.915334000000000314e-01,7.447110000000000118e-01,8.106891000000000513e-01,8.156444999999999945e-01
