energy,s004,s005,s006,s007,s008,s009,s010,mean
2.476190000000000055e+03,4.069671999999999734e-01,5.884253999999999873e-01,4.916927999999999854e-01,4.601520000000000055e-01,4.162698000000000231e-01,3.350441000000000114e-01,3.875842999999999927e-01,4.408765142857142827e-01
2.476430000000000291e+03,4.450115000000000043e-01,5.415813000000000432e-01,5.331198999999999799e-01,4.661578000000000110e-01,4.415553999999999868e-01,4.396892000000000023e-01,4.175530000000000075e-01,4.692382999999999416e-01
2.476670000000000073e+03,5.532434000000000518e-01,4.594373999999999958e-01,5.537282000000000037e-01,4.841456000000000093e-01,4.147907000000000122e-01,5.636518999999999835e-01,4.260897000000000157e-01,4.935838428571429071e-01
2.476919999999999618e+03,5.721294999999999575e-01,5.975304000000000171e-01,5.451390999999999876e-01,5.728853000000000417e-01,5.205448999999999771e-01,4.962370999999999865e-01,5.073617000000000266e-01,5.445468571428572213e-01
2.477159999999999854e+03,5.958793000000000006e-01,7.310870999999999897e-01,6.756636000000000308e-01,6.153705000000000425e-01,5.218082000000000553e-01,5.777628999999999682e-01,6.648758999999999642e-01,6.260639285714286739e-01
2.477409999999999854e+03,6.392660000000000009e-01,6.868488999999999844e-01,8.114014000000000504e-01,6.071560000000000290e-01,6.425667999999999935e-01,6.558804999999999774e-01,5.868018999999999874e-01,6.614173571428570986e-01
2.477650000000000091e+03,6.222642999999999924e-01,7.773535000000000306e-01,7.631782999999999761e-01,7.875208000000000208e-01,6.536766999999999994e-01,7.636838000000000237e-01,6.058341999999999894e-01,7.105016571428571792e-01
2.477900000000000091e+03,5.991012999999999478e-01,9.164046999999999610e-01,8.193211999999999717e-01,7.529268999999999545e-01,6.645689000000000179e-01,7.409801999999999778e-01,6.898503999999999747e-01,7.404505142857142896e-01
2.478139999999999873e+03,7.849253999999999953e-01,9.521593999999999891e-01,7.729797999999999947e-01,6.997463000000000433e-01,7.411832999999999894e-01,7.633649000000000129e-01,6.691251999999999756e-01,7.690691857142856191e-01
2.478389999999999873e+03,7.241872000000000309e-01,7.195260999999999463e-01,7.996062999999999921e-01,7.106544999999999668e-01,6.626474999999999449e-01,7.362115000000000187e-01,5.242366999999999999e-01,6.967242571428571285e-01
2.478630000000000109e+03,7.391771999999999787e-01,8.328913999999999485e-01,7.885780999999999485e-01,7.754573999999999634e-01,6.428220000000000045e-01,6.785168000000000310e-01,7.087805999999999829e-01,7.380319285714284083e-01
2.478880000000000109e+03,6.953213000000000310e-01,6.817870000000000319e-01,7.551040999999999448e-01,7.399966000000000044e-01,6.597256999999999705e-01,5.823215000000000474e-01,6.379162999999999917e-01,6.788817857142858125e-01
2.479119999999999891e+03,5.499659999999999549e-01,8.798740999999999923e-01,7.203897999999999691e-01,7.756083999999999756e-01,5.803985000000000394e-01,6.095652000000000292e-01,5.468543000000000154e-01,6.660937571428571236e-01
2.479369999999999891e+03,7.947360999999999454e-01,8.934501000000000248e-01,7.913702999999999710e-01,7.870755000000000390e-01,6.849996999999999892e-01,7.571451000000000153e-01,6.306471999999999634e-01,7.627748571428573099e-01
2.479620000000000346e+03,8.117349000000000370e-01,8.560598999999999847e-01,7.608314000000000465e-01,7.202091000000000465e-01,6.955542000000000114e-01,6.405747999999999998e-01,6.701527999999999929e-01,7.364452999999999694e-01
2.479860000000000127e+03,8.287191000000000418e-01,8.238988999999999896e-01,8.437850000000000072e-01,7.087250000000000494e-01,7.532744999999999580e-01,7.639871000000000301e-01,6.964340999999999449e-01,7.741176714285714633e-01
2.480109999999999673e+03,9.460865999999999998e-01,9.541037999999999464e-01,9.179969000000000046e-01,9.313128000000000517e-01,8.746968999999999994e-01,8.322334999999999594e-01,8.262722999999999596e-01,8.975289714285715759e-01
2.480349999999999909e+03,9.504285999999999568e-01,1.174596999999999891e+00,1.021611999999999965e+00,1.046688000000000063e+00,8.874260000000000481e-01,1.028742999999999963e+00,9.769295999999999536e-01,1.012346314285714310e+00
2.480599999999999909e+03,1.207875999999999950e+00,1.286299999999999999e+00,1.404754000000000058e+00,1.189246999999999943e+00,1.182496999999999909e+00,1.132995999999999892e+00,1.304939999999999989e+00,1.244087142857142947e+00
2.480850000000000364e+03,1.409443000000000001e+00,1.688428000000000040e+00,1.341790000000000038e+00,1.570672999999999986e+00,1.394652000000000003e+00,1.517910000000000093e+00,1.512785999999999964e+00,1.490811714285714240e+00
2.481090000000000146e+03,1.738791999999999893e+00,1.983681999999999945e+00,1.858656000000000086e+00,1.688898000000000010e+00,1.745341000000000031e+00,1.715473999999999943e+00,1.983716999999999953e+00,1.816365714285714361e+00
2.481339999999999691e+03,2.373634000000000022e+00,2.479362000000000066e+00,2.623367000000000004e+00,2.347986999999999824e+00,2.431944999999999801e+00,2.376615000000000144e+00,2.540455999999999825e+00,2.453337999999999575e+00
2.481579999999999927e+03,3.205235000000000056e+00,3.673344999999999860e+00,3.486318999999999946e+00,2.964761000000000202e+00,2.843007000000000062e+00,3.228479000000000099e+00,3.437663000000000135e+00,3.262687000000000115e+00
2.481829999999999927e+03,3.646708999999999978e+00,3.901672000000000029e+00,4.284806999999999810e+00,3.549856000000000122e+00,3.504996999999999918e+00,3.953485999999999834e+00,4.022567999999999699e+00,3.837727857142856802e+00
2.482079999999999927e+03,4.196692999999999785e+00,4.287473000000000312e+00,4.292945999999999707e+00,4.027454999999999785e+00,3.852644999999999875e+00,3.694443000000000144e+00,4.448951000000000100e+00,4.114372285714285482e+00
2.482320000000000164e+03,3.567892000000000063e+00,4.052661999999999765e+00,3.973536000000000179e+00,3.791462999999999806e+00,3.644067999999999863e+00,3.800586000000000020e+00,3.647279000000000160e+00,3.782498000000000360e+00
2.482570000000000164e+03,3.694344000000000072e+00,3.885829000000000200e+00,3.608534000000000130e+00,3.427169999999999828e+00,3.246636000000000077e+00,3.541018000000000221e+00,3.831282999999999994e+00,3.604973428571428773e+00
2.482819999999999709e+03,3.136258999999999908e+00,3.269515000000000171e+00,3.185130000000000017e+00,2.935864000000000029e+00,2.310341999999999896e+00,2.800634000000000068e+00,2.921161999999999814e+00,2.936986571428571668e+00
2.483059999999999945e+03,2.430293999999999954e+00,2.452281000000000155e+00,2.495496000000000159e+00,2.423744999999999816e+00,2.204403999999999808e+00,2.318592999999999904e+00,2.299726999999999855e+00,2.374934285714285664e+00
2.483309999999999945e+03,1.868584999999999940e+00,2.045185000000000031e+00,2.167396999999999796e+00,1.850133999999999945e+00,1.755058000000000007e+00,1.935864000000000029e+00,2.034717000000000109e+00,1.950991428571428710e+00
2.483560000000000400e+03,1.481761000000000106e+00,1.722709999999999964e+00,1.776766000000000068e+00,1.589069999999999983e+00,1.557943999999999996e+00,1.501851000000000047e+00,1.504161000000000081e+00,1.590608999999999940e+00
2.483809999999999945e+03,1.264137000000000066e+00,1.378633999999999915e+00,1.551738999999999979e+00,1.275962999999999958e+00,1.154544999999999932e+00,1.274197999999999942e+00,1.417213999999999974e+00,1.330918571428571173e+00
