energy,s031,s032,s033,s034,mean
2.510789999999999964e+03,8.846036000000000454e-01,9.359359999999999902e-01,8.799510999999999861e-01,8.872151000000000343e-01,8.969264500000000417e-01
2.511050000000000182e+03,8.762813999999999881e-01,8.240657999999999594e-01,8.466582999999999748e-01,1.027994999999999992e+00,8.937501249999999509e-01
2.511299999999999727e+03,8.850818000000000296e-01,9.220034000000000285e-01,8.443652000000000379e-01,8.102420999999999651e-01,8.654231249999999598e-01
2.511559999999999945e+03,8.571149000000000129e-01,8.448852000000000029e-01,8.598331999999999642e-01,8.952750000000000430e-01,8.642770749999999502e-01
2.511820000000000164e+03,9.497387999999999941e-01,8.581739000000000450e-01,8.376618999999999593e-01,8.882607999999999615e-01,8.834588500000000177e-01
2.512079999999999927e+03,1.018197999999999936e+00,8.661971000000000531e-01,7.964432999999999652e-01,8.361083999999999739e-01,8.792366999999999821e-01
2.512340000000000146e+03,7.486859000000000153e-01,8.003219999999999779e-01,8.014288999999999996e-01,8.322846000000000410e-01,7.956803499999999252e-01
2.512589999999999691e+03,8.175478999999999941e-01,8.003976999999999897e-01,6.839931000000000205e-01,8.474272999999999945e-01,7.873415000000000274e-01
2.512849999999999909e+03,8.318244000000000193e-01,8.729246999999999979e-01,7.471400000000000263e-01,8.489613999999999772e-01,8.252126249999999219e-01
2.513110000000000127e+03,7.974558999999999953e-01,8.900166999999999939e-01,9.300621999999999501e-01,7.828112000000000403e-01,8.500864999999999672e-01
2.513369999999999891e+03,8.344158999999999882e-01,8.285206000000000515e-01,7.654826999999999604e-01,7.128111999999999782e-01,7.853075999999999945e-01
2.513630000000000109e+03,8.272429999999999506e-01,8.716140999999999472e-01,7.408401999999999488e-01,8.098986999999999714e-01,8.123989999999998712e-01
2.513880000000000109e+03,8.408252999999999977e-01,9.103890999999999512e-01,8.333076000000000372e-01,9.054413000000000045e-01,8.724908249999999699e-01
2.514139999999999873e+03,8.792740000000000000e-01,1.024229000000000056e+00,7.964432999999999652e-01,7.933057999999999499e-01,8.733130250000000760e-01
2.514400000000000091e+03,8.296185000000000365e-01,8.126333000000000029e-01,7.739460999999999702e-01,9.968167000000000000e-01,8.532536499999999746e-01
2.514660000000000309e+03,8.473813000000000040e-01,7.646532000000000329e-01,7.721396000000000370e-01,9.727287999999999490e-01,8.392257250000000335e-01
2.514920000000000073e+03,8.040580999999999978e-01,8.651742999999999517e-01,8.612393999999999883e-01,8.331165000000000376e-01,8.408970749999999938e-01
2.515179999999999836e+03,8.272969999999999491e-01,8.400516000000000094e-01,8.415049999999999475e-01,7.395682000000000089e-01,8.121054500000000065e-01
2.515440000000000055e+03,8.873879000000000072e-01,9.009112000000000231e-01,8.997654999999999959e-01,7.808726000000000278e-01,8.672343000000000135e-01
2.515699999999999818e+03,9.074259999999999549e-01,8.981382999999999450e-01,9.548301000000000149e-01,7.233446999999999516e-01,8.709347750000000499e-01
