energy,s042,s043,s044,s045,mean
2.504900000000000091e+03,1.057801999999999909e+00,9.215657000000000432e-01,1.025306000000000051e+00,9.826316999999999968e-01,9.968263500000000832e-01
2.505150000000000091e+03,1.117823999999999929e+00,1.047155999999999976e+00,1.101261999999999963e+00,7.640426999999999635e-01,1.007571175000000041e+00
2.505409999999999854e+03,8.625148999999999733e-01,9.368149999999999533e-01,1.049514000000000058e+00,9.977863999999999622e-01,9.616575750000000422e-01
2.505660000000000309e+03,8.701408000000000476e-01,9.784129999999999772e-01,9.738679000000000086e-01,8.869757999999999809e-01,9.273493750000000313e-01
2.505920000000000073e+03,8.336426999999999587e-01,7.826942999999999540e-01,9.557725999999999722e-01,1.107968999999999982e+00,9.200196499999999666e-01
2.506180000000000291e+03,8.436230999999999591e-01,8.945269000000000137e-01,9.574673999999999685e-01,8.960065999999999864e-01,8.979060000000000930e-01
2.506429999999999836e+03,1.074530999999999903e+00,8.571697000000000344e-01,6.999309999999999699e-01,9.289096000000000020e-01,8.901353249999999218e-01
2.506690000000000055e+03,9.069783000000000150e-01,7.548124000000000500e-01,8.278621000000000452e-01,8.359337999999999491e-01,8.313966499999999593e-01
2.506940000000000055e+03,8.282678999999999458e-01,9.086271000000000209e-01,8.989462000000000286e-01,8.567649000000000514e-01,8.731515250000000394e-01
2.507200000000000273e+03,1.030046000000000017e+00,8.018203999999999887e-01,8.749597000000000069e-01,7.798924000000000412e-01,8.716796249999999580e-01
2.507449999999999818e+03,7.723206000000000238e-01,8.528605999999999687e-01,7.958119000000000165e-01,6.901024000000000047e-01,7.777738750000000589e-01
2.507710000000000036e+03,9.899873000000000145e-01,8.497763999999999873e-01,8.751379999999999715e-01,6.761424000000000323e-01,8.477610250000000569e-01
2.507969999999999800e+03,7.563912000000000413e-01,1.088300000000000045e+00,8.244325000000000125e-01,8.151519000000000403e-01,8.710689000000000348e-01
2.508220000000000255e+03,9.312534000000000090e-01,8.307413999999999632e-01,8.605660000000000531e-01,8.952742999999999673e-01,8.794587750000000259e-01
2.508480000000000018e+03,8.901208000000000453e-01,8.870223000000000413e-01,8.070000000000000506e-01,9.146571999999999480e-01,8.747000750000000213e-01
2.508739999999999782e+03,8.073645999999999878e-01,8.865482999999999558e-01,7.941319000000000017e-01,8.940588000000000424e-01,8.455258999999999414e-01
2.508989999999999782e+03,8.004031999999999814e-01,6.538884000000000363e-01,8.079096999999999529e-01,8.721448000000000533e-01,7.835865250000000337e-01
2.509250000000000000e+03,6.777638999999999747e-01,9.013198000000000043e-01,8.296048999999999785e-01,9.600288000000000155e-01,8.421793499999999932e-01
2.509510000000000218e+03,8.417993999999999755e-01,8.525825999999999683e-01,7.992654999999999621e-01,8.496000000000000218e-01,8.358118749999999819e-01
2.509760000000000218e+03,8.219975000000000476e-01,8.278581000000000412e-01,8.742510999999999477e-01,8.704281000000000379e-01,8.486336999999999353e-01
2.510019999999999982e+03,7.209115999999999858e-01,6.885759000000000185e-01,7.989294999999999591e-01,8.472345000000000015e-01,7.639128749999999357e-01
2.510279999999999745e+03,9.960820000000000229e-01,9.013299000000000172e-01,7.380506999999999485e-01,8.739987000000000172e-01,8.773653249999999737e-01
2.510530000000000200e+03,9.161930999999999825e-01,8.701463000000000392e-01,7.826638000000000206e-01,5.804059000000000301e-01,7.873522750000000459e-01
